,REGIAO,ESPÉCIE,FASE,ADITIVO,AREA,ABA_ESP,ABB_ESP,ABC_ESP,ABD_ESP,ABE_ESP,ABF_ESP,ABG_ESP,ABH_ESP,ABI_ESP,ABL_ESP,ABM_ESP
5624,SÃO CARLOS,VIC457870,1/½,I,36.88,122.434485530547,27.41,24.34,29.0179542202572,2759.61,30.31,32.97,28.49,165.399658310847,28.9406123461201,12.54
5627,S. J. RIO PRETO,VIC457870,>5d,D,16.31,79.3280742459397,27.7,26.43,22.5705076566125,302.184,31.35,34.33,23.0,168.181587974175,22.515405550974,12.66
5628,PARANÁ,VIC457870,2d,D,14.08,31.1932692307692,25.6837,24.99,14.62634938173077,51.922,28.44,31.24,24.0,149.204531442254,14.63340351165271,12.710065
5629,S. J. RIO PRETO,VIC457870,>5d,D,64.97,80.2641306399849,27.81538,25.05547,22.79623166441,3627.951,31.023632,34.146322,21.783792,169.611688984494,22.7592249272262,12.69560546
5630,S. J. RIO PRETO,VIC457870,>5d,B,26.89,61.2374076561451,26.95,25.24,19.36099244459369,745.145,30.04,32.98999999999999,24.0,161.247676940614,19.34856871125764,12.69
5638,S. J. RIO PRETO,VIC457231,>5d,D,99.79,51.5095113338649,25.91,26.21,17.49577302654061,3480.54,29.08,31.97,23.77,151.248431899336,17.50163749834973,12.58
5639,RIB. PRETO,BULL24015935,1/½,I,18.9,124.104347826087,24.02,23.58,25.4749426086957,785.52,26.09,28.49,20.33,133.315004884245,25.5999395040668,12.61
5642,ARACATUBA,BULL24975242,2d,I,45.52,113.313454653938,26.21,23.96,26.3966419063246,3408.027,28.77,31.16,23.071711,153.818598382724,26.3681321363331,12.64
5643,S. J. RIO PRETO,BULL24975242,fr,I,28.84,123.147862232779,26.725622,24.990542,28.3672140534798,1883.73,29.697515,32.88146,28.23243,159.42132826399,28.3855654840593,12.7346486
5644,S. J. RIO PRETO,BULL24975242,fr,B,14.54,123.238188976378,26.725622,24.990541,28.3805152283071,294.545,29.697515,32.88146,28.23243,159.421328361837,28.3988815834627,12.7346486
5647,MATO G. DO SUL,BULL24975242,fr,B,14.7,93.1259259259259,25.07,25.02,22.6031585185185,231.04,27.71,30.29,26.42,143.174085730539,22.6416191623768,12.58
5648,S. J. RIO PRETO,BULL24975242,2d,I,219.47156,88.8623901994085,27.11,24.84,23.6139071591306,15958.76,30.11,32.49491,25.713625,162.192442815534,23.5441501446899,12.51
5649,ARACATUBA,BULL24975242,3d,I,39.89,49.7378988884905,26.09,27.14,17.31726995338831,1064.51,29.58,32.61,27.0,152.953401673975,17.31928522036126,12.71
5650,ARACATUBA,BULL24975242,1/½,B,85.47,94.0020416496529,26.67,25.09,24.0296995100041,6036.69,29.65,31.99,,157.952260839615,23.9683833722312,12.61
5652,S. J. RIO PRETO,BULL24975242,1,I,66.95,101.8469881710646,26.15,24.97,24.7133488262056,4949.092,28.99,32.38,22.0,154.241428325342,24.7799639281824,12.78
5653,MATO GROSSO,BULL24975242,3d,B,144.95,111.9381120722076,27.26,24.88,27.2505559022189,13298.772,30.3,32.6,26.019917,163.51050765729,27.1416740943714,12.5
5654,ARACATUBA,BULL24975242,1/½,B,135.76,104.3652957336781,27.48,24.16,26.2981477795734,11443.129,30.33,33.03,28.851328,166.130283027566,26.2362891733566,12.65
5655,ARACATUBA,BULL24975242,5d,C,26.27,35.9391030133146,27.43,24.64,15.69380359495445,353.611,30.42,33.04,24.0,165.505290159323,15.67477895421278,12.63
5656,ARACATUBA,BULL24975242,4d,I,37.21,74.2949623165411,27.92,23.79,21.91735800079334,1582.456,30.73,33.04,26.0,169.904512387799,21.8366556488097,12.59
5657,RIB. PRETO,BULL24975242,4d,E,83.66,36.3709182249512,27.3128,26.31,15.73186996595032,1758.42,30.83,33.18,29.8,163.888587216227,15.70166433835002,
5658,S. J. RIO PRETO,BULL24975242,4d,I,25.67,162.013899049012,25.5,24.44,32.2518763716167,2062.69,28.06,30.64,22.92,147.299649796515,32.2968280059411,12.58
5659,GOIAS,BULL24975242,5d,C,14.01,88.1741293532338,27.21,25.1,23.5860850746269,165.11,30.31,33.56,25.6,164.030721955494,23.5808078799034,12.73
5660,GOIAS,BULL24975242,4d,C,110.76,74.2686310247064,28.27,26.44,22.1311062677197,6161.65,32.06,35.97,25.7,174.426164850473,22.1140549278323,12.77
5661,S. J. RIO PRETO,BULL24975242,1/½,B,39.08,37.0036927621861,20.79,24.53,14.19782459379616,689.1,22.48,26.29,,105.3027086828838,14.33291226178658,13.13
5662,ARACATUBA,BULL24975242,>5d,D,26.18,89.8101551480959,26.7732,24.8,23.4950498403385,1115.348,29.69,32.11,25.2,159.055887019108,23.4424413843976,
5666,S. J. RIO PRETO,BULL24975162,1/½,D,58.75,128.284064171123,26.65,25.04,29.0356154010695,5448.28,29.62,32.26000000000001,29.17,158.109466587217,28.9902025886365,12.55
5667,RIB. PRETO,BULL24005014,1/½,A,46.93,109.6650443744632,25.05201,25.4832,24.7472513582594,3423.44,27.817307,30.98,34.48,143.620257342638,24.854698273947,12.7825509
5668,S. J. RIO PRETO,BULL24005014,1/½,I,13.41,106.4539007092199,27.07,24.25,26.2342028368794,145.18,29.87,32.38,28.38,162.035118534003,26.1714021889067,12.53
5671,S. J. RIO PRETO,BULL24005014,2d,I,13.9469,78.8806821100211,26.84,25.42,21.92509322512713,142.21,29.96,32.632778,25.569311,159.886353785357,21.8907402159286,12.54
5672,S. J. RIO PRETO,BULL24005014,1,I,18.21,57.2495974235105,28.87,25.85,19.63360708534622,293.0,32.58,34.77,21.996726,178.542717642788,19.53599092715351,12.44
5673,GOIAS,BULL24005014,1/½,B,51.97,103.009256942707,27.07,24.34,25.7150950212659,3649.64,29.9,32.87,30.0,162.533421781377,25.6999348613662,12.7
5674,ASSIS,BULL24005014,1/½,D,27.18,145.797101449275,25.9,24.65,30.5977971014493,2043.04,28.6,31.3,29.1,151.172031427962,30.6208144078688,12.69
5675,RIB. PRETO,BULL24005014,3d,I,30.47,106.5614510016243,27.06,23.86,26.2409545208446,1758.55,29.74,32.35954,23.115723,162.118615210795,26.1954340766873,12.55
5676,RIB. PRETO,BULL24005014,2d,A,24.79,95.0258014073495,25.133911,24.3904,22.904534863878,1073.9,27.61515,30.89,22.1,144.700833086563,23.0175930144348,12.80563915
5677,GOIAS,BULL24005014,4d,D,15.51,83.0655270655271,26.42,24.91,22.247649002849,261.44,29.3,32.11,20.5,156.152165490926,22.2442496182497,12.69
5678,S. J. RIO PRETO,BULL24005014,3d,I,12.30124,95.0566989775594,26.38,24.93,23.943553312973,37.02,29.26,31.516691,27.339329,155.134770781736,23.8883015700406,12.51
5682,RIB. PRETO,BULL24005014,1,A,12.2,122.9,24.703513,25.8696,26.088195917,34.18,27.500148,31.14,21.41,140.828998726873,26.2871359588102,12.86328274
5683,PIRACICABA,BULL24975375,1,I,12.13294,97.0007522190462,24.6051,29.388,22.714429817963,23.3,28.3831,32.02,25.11,139.279247340349,22.8188317658037,12.83410406
5684,ARACATUBA,BULL24975375,1/½,I,20.23,86.8626974483597,28.04,25.85,24.0079766707169,628.12,31.57,34.45,29.0,171.374600311452,23.9312124840695,12.65
5685,GOIAS,AIC456PS321013127,1/½,C,25.49,139.503335804299,27.91,24.55,32.285780726464,1732.02,30.97,33.94,,170.421610566745,32.19928381074971,12.68
5686,GOIAS,BULL24985517,2d,C,17.97,67.6984924623116,25.42,27.39,19.47473768844221,344.52,28.82,33.8,,148.515336819008,19.60369845880344,13.0
5687,RIB. PRETO,BULL24035060,1/½,I,35.5,98.6587234042553,28.45,24.91,26.25536,2048.48,31.74,33.987803,25.349779,174.723289191645,26.1013925094894,12.47
5688,GOIAS,AIC456PS321015503,1/½,D,40.37,110.4747973211139,26.59,26.1,26.3674729291505,2805.73,29.87,33.23,,158.155300929366,26.3926136364257,12.75
5689,RIB. PRETO,BULL24005983,4d,C,14.63,99.490494296578,28.534,25.52,26.4656783269962,242.1,32.05,34.32,23.7,175.473112791367,26.3023434423169,
5690,S. J. RIO PRETO,SCS120BT,3d,D,66.88,72.42346938775509,27.46,24.03,21.34146836734694,3328.04,30.27,33.2,23.77,166.209858401732,21.31789465842708,12.58
5693,PIRACICABA,BULL24015177,2d,I,32.38,102.5387634936212,27.1385,24.1065,25.7062107114818,1857.18,29.9094,32.28,23.21,162.540840764241,25.6297815780845,12.611943
5694,MATO G. DO SUL,BULL24015177,fr,E,42.79,109.6813575836311,28.36,24.8,27.980670100682,3019.609,31.59,33.91,27.431383,173.96056953865,27.8205283075534,12.48
5695,ARACATUBA,BULL24075322,1/½,D,25.78,121.898403483309,24.64,24.03,25.8911582002903,1526.4,26.94,29.71,,139.532232422119,26.0155887358532,12.75
5696,ARACATUBA,BULL24075322,1/½,B,31.16,122.661795407098,25.49,24.89,26.9282762004175,2132.28,28.18,30.8,,147.186942757124,26.9600298011,12.69
5699,MATO G. DO SUL,SCS19004,4d,B,54.69,73.5221363316936,25.6,23.93,20.36701054111033,2638.38,28.04,30.59,30.19,148.276692840103,20.38403327574116,12.58
5700,MATO G. DO SUL,SCS19004,4d,E,43.117306,62.6332714020937,26.85,24.97,19.51904080321092,1587.571,29.84,31.88,26.095355,159.318326010229,19.45920878337803,12.47
5701,MINAS GERAIS,SCS19004,5d,I,35.47,56.7993182786536,32.44,30.69,21.1569806561568,1063.44,39.21,44.56,22.9,214.193809557994,21.05814482836204,12.77
5703,MATO G. DO SUL,SCS19004,3d,D,52.701817,64.2508368606738,26.86,24.92,19.76447435749613,2138.704,29.83,32.28,22.763118,159.894228217653,19.72759719123583,12.52
5704,MATO G. DO SUL,SCS19004,3d,D,397.56,73.05080921257391,25.77,24.37,20.40669642857143,23550.75,28.37,30.81,24.63,149.677034712172,20.40529437916571,12.55
5705,MATO G. DO SUL,SCS19004,3d,C,37.6,73.519140625,25.6,23.93,20.366603125,1586.89,28.04,30.59,24.16,148.276692840103,20.38362503074024,12.58
5706,MATO G. DO SUL,SCS19004,3d,B,317.47,93.9825514780502,25.62,23.75,23.1660235113104,25055.21,28.01,30.57,24.32,148.504143358094,23.1909579598221,12.58
5707,MATO G. DO SUL,SCS19004,2d,D,63.49,54.3958050106817,26.73,24.69,18.24490207807341,2194.96,29.6,32.0,23.83,158.640086731236,18.21692452380691,12.52
5708,RIB. PRETO,SCS19005,4d,C,23.96,145.049331103679,27.2292,25.0,32.2623487324415,1603.27,30.3,32.78,22.7,163.405329135241,32.1443777669761,
5709,RIB. PRETO,SCS19005,4d,I,26.01,84.321199143469,26.87,25.6,22.7541623126338,1025.22,30.06,32.87,23.11,160.291516641187,22.7246203062943,12.55
5710,RIB. PRETO,SCS19005,3d,B,42.1,92.585780730897,28.6917,24.98,25.4511367622591,2437.632,32.052,35.25,23.07,177.968789361568,25.3747244676637,
5711,MINAS GERAIS,SCS19005,5d,C,14.06,89.0485436893204,26.76,24.22,23.3723650485437,170.72,29.49,32.9,23.0,160.110850402703,23.4117253281151,12.77
5712,RIB. PRETO,SCS19005,1/½,C,27.5,192.564516129032,26.6939,25.62,38.5319694354839,2810.75,29.85,32.7,31.3,158.672098008183,38.4837764064776,
5713,S. J. RIO PRETO,SCS19003BT,1,I,21.11,77.7612513721186,26.34,25.47,21.4301634467618,611.085,29.37,32.26000000000001,21.0,155.405674504462,21.43053660927613,12.7
5715,RIB. PRETO,PS321832847,2d,I,280.92,38.3713372006545,27.1763,25.54,16.00219324758292,7103.78,30.41,33.07,24.4,163.029782741755,15.9828573280244,
5716,MINAS GERAIS,PS321832847,>5d,I,14.85,66.97929824561399,25.3086,27.8,19.31697488631579,168.691,28.8082,31.525383,28.0,145.170370852974,19.32161353660466,12.6883
5717,PARANÁ,PS321832847,>5d,E,15.06,33.3385620915033,27.7408,26.35,15.35886038169935,77.296,31.37,33.29,25.0,167.478055004777,15.3176781305856,12.520386
5719,GOIAS,PS321832847,4d,I,124.07826,58.6572196963086,27.44,27.26,19.20387472111005,5241.26,31.31,34.079994,24.096566,165.403707262874,19.15739047199214,12.51
5720,GOIAS,PS321832847,2d,I,91.75,103.5847021943574,26.47,25.38,25.2523064075235,7315.88,29.51,31.828255,23.766634,155.998628844552,25.1880715391241,12.51
5721,GOIAS,PS321832847,>5d,I,92.56,48.7383316782522,26.79,27.42,17.43359925521351,2971.64,30.55,33.27487,23.668304,159.19546639402,17.40771586591854,12.52
5722,GOIAS,SCS14,1/½,B,41.25,117.968547008547,27.56,25.28,28.4887059145299,3111.58,30.79,33.7,30.4,166.951842889992,28.4200216473491,12.67
5723,ARACATUBA,SCS14,4d,C,35.61,82.5345192714951,27.0791,24.14,22.635970695468,1677.32,29.85,32.78,22.2,162.60512559771,22.6228601338577,
5724,PARANÁ,SCS14,2d,A,49.81,113.531684739487,25.191913,24.607915,25.3939715182674,3850.913,27.743844,29.90839,24.635978,143.855497788464,25.3875108326265,12.6254935
5725,PARANÁ,SCS14,2d,C,215.74,90.6391921075881,26.450304,25.286859,23.3636023226905,16033.949,29.452341,31.554522,25.073224,155.571882163571,23.2903768227091,12.58079857
5733,S. J. RIO PRETO,SCS14,3d,C,206.39,88.8766911878183,27.46,24.42,23.8851364576367,14956.06,30.39,33.14,25.25,165.95972669693,23.8359143646408,12.55
5734,S. J. RIO PRETO,SCS14,2d,B,30.95,115.955672823219,27.93,24.23,28.5601386807388,1981.96,30.89,33.52,24.59,170.294896911341,28.4556525129006,12.53
5738,ARACATUBA,SCS14,5d,I,232.29,63.9677652185755,27.700796,25.699162,20.1593528027275,11459.979,31.097605,34.246672,24.168385,168.462817632554,20.13102297216536,12.6952912
5742,PIRACICABA,SCS14,1,B,19.01,99.1098430813124,26.82,25.71,24.9096787446505,622.64,30.03,32.81,22.0,159.772950166046,24.8724785006268,12.67
5754,RIB. PRETO,SCS14,1/½,I,191.8086,128.301834283788,27.67,23.85,30.2244974322696,20924.07,30.46,32.845715,28.31884,167.615919202258,30.0984168469805,12.51
5755,SÃO CARLOS,SCS14,4d,A,59.24,69.7642675698561,28.333,27.02,21.43463782218459,2740.784,32.34,34.18,23.25,172.953938357793,21.2973863617217,12.5
5756,SÃO CARLOS,SCS14,4d,C,36.6,83.9009349593496,28.011,26.524,23.5120586963415,1780.763,31.764,33.827,23.22,170.178745189035,23.3731996697883,12.537
5757,PARANÁ,SCS14,>5d,D,48.68,44.5258996728462,27.6306,26.19,17.0839932742639,1205.05,31.18,32.8,25.0,166.113083048956,17.01266667752337,12.478197
5758,PARANÁ,SCS14,>5d,A,42.73999999999999,65.4427456083279,26.92188,24.245087,19.97466236837996,1654.83,29.696129,31.711388,25.0,160.055226074678,19.91247778309247,12.56169623
5759,PIRACICABA,SCS14,4d,C,87.93,88.7160542605031,27.64,24.53,23.9983908863427,5837.05,30.64,33.17,25.8,167.405225556843,23.9220757161845,12.62
5760,PIRACICABA,SCS14,1,B,113.83,89.2980457625454,25.79,24.3,22.659400510655,7883.26,28.37,31.12,23.1,150.248880165625,22.6863682656632,12.7
5761,MATO G. DO SUL,SCS14,3d,A,128.17005,70.6035299115392,26.8566,26.5848,20.70649202483773,6819.975,30.3583,32.45,25.23,159.253025398221,20.62954707848929,12.5618341
5762,MATO G. DO SUL,SCS14,3d,A,109.53445,65.170136295432,25.8453,25.5136,19.36156488051145,5197.92,28.7876,31.53,23.82,150.579257372745,19.36827800222859,12.6926406
5763,MATO G. DO SUL,SCS14,2d,A,403.17062,79.1222598466112,27.2517,26.4248,22.2372857050256,26268.256,30.7931,32.7,23.06,162.811459346311,22.1228059620897,12.52697504
5764,PIRACICABA,SCS14,2d,I,65.75,93.7207441860465,28.089462,25.39403,25.1484280819312,4404.49,31.47291,34.418388,26.244821,171.970823431473,25.0729347388746,12.6597928
5765,ARACATUBA,SCS14,3d,C,77.27,85.9252336448598,26.1495,24.62,22.4600509345794,4837.1,28.89,31.77,22.5,153.729825633111,22.477410474373,
5766,ARACATUBA,SCS14,1/½,E,202.76,135.242697630531,28.7147,24.47,32.5996471808503,23521.777,31.9,33.82,28.5,176.930497696826,32.3264794577028,
5767,ARACATUBA,SCS14,1/½,D,69.21000000000001,108.7082153469673,27.5794,25.15,27.0665597017654,5544.677,30.77,33.1,29.7,166.533583148167,26.9446670374314,
5768,ARACATUBA,SCS14,5d,E,50.86,56.8326556870818,27.7647,25.14,19.06773367110139,1754.197,30.99,32.84,24.6,167.754902409589,18.98290591130415,
5769,ARACATUBA,SCS14,fr,D,225.79,115.933392581505,27.8,24.68,28.4214760278778,22231.92,30.88,33.15,26.1,168.61392126276,28.2774161623314,
5770,GOIAS,SCS14,2d,D,376.51,77.0354942251241,27.57,25.44,22.1260264508518,23718.088,30.86,34.45,24.7,167.702803091921,22.1262087513203,12.76
5771,GOIAS,SCS14,2d,A,126.41,113.907700375841,26.72,23.84,27.0008134953238,11671.26,29.34,32.15,23.2,159.133191843467,26.9940052297252,12.69
5772,PIRACICABA,SCS14,2d,C,12.46,12.0,,,,12.0,,,,,,
5773,MATO G. DO SUL,SCS14,2d,B,116.81,87.0459879782464,24.67,24.53,21.50832667684381,7877.57,27.1,29.65,27.35,139.456844865902,21.5651248475517,12.59
5774,GOIAS,SCS14,>5d,C,81.69,80.6320849476252,26.82,25.8,22.1712749892381,4794.97,30.06,33.23999999999999,21.7,160.180319696988,22.1699242890099,12.73
5775,MATO G. DO SUL,SCS14,4d,D,127.14,68.4295640090325,27.64,26.04,20.82558381101268,6509.3,31.14,33.43,24.06,166.956146304828,20.74410777650127,12.47
5776,MATO G. DO SUL,SCS14,4d,A,51.12,79.4683026584867,26.54,24.82,21.80989120654397,2651.36,29.41,32.13,24.52,157.195469238913,21.79609186325199,12.56
5777,MATO G. DO SUL,SCS14,4d,D,112.16,69.7755591054313,26.39,24.37,20.31390295527157,5798.8,29.1,32.31,24.47,156.396786421822,20.34260506854829,12.63
5778,S. J. RIO PRETO,SCS14,1,I,380.28,94.190670142283,27.32,24.72,24.5916106657978,30281.18,30.32,33.13,21.97,164.661076810492,24.5473162076969,12.56
5779,MATO G. DO SUL,SCS14,fr,B,64.33,115.961589910185,26.96,24.53,27.5526538505637,5452.31,29.83,32.31,26.36,160.924167518666,27.4823932312913,12.53
5780,MATO G. DO SUL,SCS14,3d,C,240.68,79.5893825432919,24.36,24.01,20.35404768235088,15468.34,26.59,29.52,23.54,137.1251369012,20.45713074379702,12.66
5781,MINAS GERAIS,SCS14,1/½,C,12.49998388,135.999997759928,26.54,26.07,30.0295996742935,73.99799999999999,29.8,32.6,32.0,157.104003944853,29.9928961641184,12.69
5782,RIB. PRETO,SCS14,4d,C,100.32,78.8195199275362,27.413,25.7,22.2988926064312,5913.5,30.75,32.94,23.1,164.737074471208,22.2058179913025,
5783,RIB. PRETO,SCS14,4d,B,25.5,82.9407407407407,28.3201,26.51,23.5775998296296,969.7,32.14,34.12,24.3,173.029593098278,23.4235586155719,
5784,RIB. PRETO,SCS14,3d,A,46.18,105.6405500292569,26.49,24.68,25.5685156992393,3212.634,29.31,32.14,23.7,156.86818988236,25.565536982327,12.69
5785,S. J. RIO PRETO,SCS14,5d,E,113.31,48.5492054091403,25.4,26.28,16.8975935248248,3714.8,28.47,32.37,23.6,147.523350842142,16.95327078766444,12.87
5786,S. J. RIO PRETO,SCS14,5d,B,52.07,110.6927876216621,25.81,24.68,25.6294739705515,3966.62,28.5,31.68,24.1,150.872070768761,25.7056717869618,12.76
5787,S. J. RIO PRETO,SCS14,5d,I,402.1,87.2071622660856,27.561081,25.545645,23.703047438027,29350.314,30.876747,34.243431,24.070785,167.384944827261,23.6860607593306,12.7306726
5788,S. J. RIO PRETO,SCS14,4d,E,919.18,70.04032275843821,25.33,25.31,19.73677502369982,52665.02,28.11,31.77,23.6,146.796220158371,19.82361612460934,12.85
5789,GOIAS,SCS14,5d,I,173.67,65.04199913403849,26.89,25.21,19.89795367105833,8587.3,29.96,33.29,23.7,161.085476756808,19.90779172903231,12.75
5790,MATO G. DO SUL,SCS14,>5d,B,24.01,74.67194004995841,27.04,26.02,21.42585978351374,764.69,30.4,32.73,22.14,161.320782088787,21.35822310328136,12.49
5791,GOIAS,SCS14,2d,C,192.83,85.8083282641155,26.71,24.43,22.8572050876514,13358.76,29.5,32.66,25.0,159.338373874702,22.874799064845,12.74
5792,PARANÁ,SCS14,4d,D,23.68,17.42208904109589,25.6129,26.21,12.73810355907534,75.33,28.71,31.16,24.0,147.956159459514,12.73716640227492,12.649697
5793,PARANÁ,SCS14,4d,A,20.87,17.42525366403608,25.6129,26.21,12.73853435603157,60.122,28.71,31.16,24.0,147.956159459514,12.737596652256,12.649697
5794,PARANÁ,SCS14,3d,C,131.8,43.6645075125209,26.296244,25.992409,16.52683525538831,3805.408,29.4953,31.683372,25.686745,154.127725746172,16.50040443962717,12.5956353
5795,MATO G. DO SUL,SCS14,1/½,C,134.99,125.182535165461,27.11,24.89,29.1018810635011,13932.32,30.13,32.62,28.94,162.30326671084,29.0117047699833,12.52
5796,GOIAS,SCS14,5d,B,299.37054,130.483881472332,25.53,24.76,28.0308691632065,34060.777,28.19,30.88,23.630098,147.665918364642,28.0742245913513,12.58
5797,ARACATUBA,SCS14,1/½,I,72.39,125.540221891042,28.88342,24.176387,31.1694725307965,6868.694,31.991486,34.35439,31.032253,179.044944328451,30.966320044829,12.57270956
5798,ARACATUBA,SCS14,1/½,D,66.67,113.2523138833,28.764414,24.164048,28.9743570839759,5547.464,31.849415,34.25608,29.94048,177.964158266797,28.8042550462073,12.5853568
5799,S. J. RIO PRETO,SCS14,5d,C,118.39,70.3837766707397,26.241256,25.981319,20.31458309814832,6223.45,29.413147,33.040312,23.9958515,155.170761935279,20.35884979060899,12.8006303
5800,S. J. RIO PRETO,SCS14,3d,B,137.94,101.612275686835,27.346219,25.572361,25.7520960777855,11297.77,30.624422,33.782984,25.626901,165.14857031262,25.7239919038991,12.70760286
5801,S. J. RIO PRETO,SCS14,3d,I,16.64,99.4737068965517,26.237626,24.954778,24.4541792362672,417.878,29.09075,32.488361,30.990812,155.073707467904,24.5151875516504,12.7793569
5802,PARANÁ,SCS14,1/½,E,39.26000000000001,80.2568965517241,25.541,25.31,21.24266636206897,1872.683,28.36,30.88,29.0,147.486683317639,21.24790052734832,12.668905
5803,MATO G. DO SUL,SCS14,5d,D,13.8112277,106.2819061347174,26.16,24.59,25.350317908676,182.766,28.89,31.22,24.790603,153.190698079926,25.3117281434668,12.52
5804,RIB. PRETO,SCS14,1,B,24.3,62.4853658536585,27.16,24.75,19.65358146341463,632.97,30.14,32.93,22.8,163.125616029757,19.62963201512183,12.67
5805,RIB. PRETO,SCS14,5d,C,65.61,94.7071068830442,26.51,24.64,24.0008012087297,4445.928,29.33,32.18,24.3,157.083254680844,23.9994162518285,12.7
5806,RIB. PRETO,SCS14,5d,A,35.76000000000001,89.3323653198653,26.68,24.75,23.3523912289562,1849.417,29.56,32.37,23.8,158.624337084843,23.3388068002282,12.68
5807,PIRACICABA,SCS14,5d,I,123.82857,63.9513036784786,26.5623,26.0146,19.56530469557109,5821.64,29.8138,32.37,23.25,157.056056074198,19.53585121951307,12.6414238
5808,S. J. RIO PRETO,SCS14,1/½,I,136.62,127.005689295458,26.74,25.37,28.9518386021505,14344.009,29.83,33.05,30.0,159.535505086934,28.9674224580765,12.74
5809,MATO GROSSO,SCS14,5d,B,216.55858,94.9205990772912,26.93,25.25,24.3800454422396,16974.12,30.02,31.95,22.296901,159.9151173408,24.2652101424869,12.45
5810,MATO GROSSO,SCS14,5d,B,22.301421,94.9205990125052,26.38,25.66,23.9239821379982,866.2,29.48,31.56,22.199992,154.835960672211,23.8440434194664,12.47
5811,MINAS GERAIS,SCS14,4d,D,15.26,83.2085889570552,28.42,24.72,23.6924503067485,244.14,31.63,35.08,25.0,175.688737772944,23.6560440449727,12.72
5812,ARACATUBA,SCS14,2d,B,73.27000000000001,111.4670148522931,27.841088,24.6801815,27.7566573537248,6106.344,30.92738,33.760544,26.203629,169.610286110775,27.6770246694546,12.66185486
5813,S. J. RIO PRETO,SCS14,4d,C,69.32,105.0049197487788,27.930421,25.58177,26.8160752666926,5343.042,31.33337,34.208849,26.019663,170.373073479147,26.7294749892955,12.6494101
5814,ARACATUBA,SCS14,3d,C,15.5,67.5437142857143,27.21,25.52,20.44819894285714,206.403,30.45,33.53,24.0,163.791144030079,20.43104393510843,12.7
5815,RIB. PRETO,SCS14,3d,B,26.71,97.9014276002719,28.4971,24.99,26.1712444126445,1275.61,31.82,33.78,23.3,174.851237333083,25.9891537733825,
5816,PARANÁ,SCS14,5d,E,79.07,46.4994632473535,27.1807,25.8,17.23726001719099,2325.879,30.5,32.58,25.0,162.401567249385,17.18877334166453,12.557773
5817,PIRACICABA,SCS14,3d,D,151.88,83.8926436945954,26.39817,25.21074,22.3512250566421,10068.343,29.363071,32.28198,23.955449,156.023147874592,22.3542048539221,12.7065593
5818,PIRACICABA,SCS14,3d,A,29.05,103.0201759530792,26.14,25.25,24.8702528797654,1563.894,29.07,32.12,25.0,153.732433346192,24.9005110214284,12.73
5819,RIB. PRETO,SCS14,2d,C,31.6,126.485765306122,27.473,24.659,29.7143824658163,2255.921,30.4879,33.73,23.57,166.566133672212,29.6956221038716,
5820,MINAS GERAIS,SCS14,4d,C,176.12575,116.830869013546,27.697083,24.972917,28.4553885186776,17217.445,30.84875,33.37,24.125,167.878370226994,28.340865011311,12.61625
5821,MINAS GERAIS,SCS14,4d,I,102.99,86.9807671172656,28.36,24.73,24.2668535003847,6834.5,31.57,33.27,25.4,173.28462503293,24.0932449091897,12.49
5822,ARACATUBA,SCS14,1/½,D,122.97,99.4202937730918,26.33,25.44,24.5273280976841,9713.03,29.35,32.67,30.2,155.777977407171,24.5691130230358,12.77
5823,ARACATUBA,SCS14,2d,I,93.38,94.6468419759155,27.37,25.11,24.7028196116982,6737.8,30.51,33.5,26.9,165.266535142291,24.666995110101,12.69
5825,MATO G. DO SUL,SCS14,4d,A,127.73,81.1460295515424,27.2106,26.4008,22.5175259709669,8014.27,30.7345,32.65,25.07,162.43356333143,22.4018836156589,12.5291668
5826,RIB. PRETO,SCS14,4d,D,22.24,94.02978515625,27.8886,24.447,25.0333844443359,851.985,30.9091,34.02,24.79,170.380577440453,24.9919247403632,
